id	name
6308000000	Наборы, состоящие из тканей и пряжи или нитей с принадлежностями или без них, для изготовления ковров, гобеленов, вышитых скатертей или салфеток или аналогичных текстильных изделий, упакованные для розничной продажи
6309000000	Одежда и прочие изделия, бывшие в употреблении
6310	Тряпье, использованное или новое, куски бечевок, веревок, канатов и тросов и изделия из бечевок, веревок, канатов или тросов, из текстильных материалов, бывшие в употреблении:
XII	Обувь, головные уборы, зонты, солнцезащитные зонты, трости, трости-сиденья, хлысты, кнуты и их части; обработанные перья и изделия из них; искусственные цветы; изделия из человеческого волоса (64-67)
64	Обувь, гетры и аналогичные изделия; их детали
6401	Водонепроницаемая обувь с подошвой и с верхом из резины или пластмассы, верх которой не крепится к подошве и не соединяется с ней ни ниточным, ни шпилечным, ни гвоздевым, ни винтовым, ни заклепочным, ни каким-либо другим аналогичным способом:
6402	Прочая обувь с подошвой и с верхом из резины или пластмассы:
6403	Обувь с подошвой из резины, пластмассы, натуральной или композиционной кожи и с верхом из натуральной кожи:
6404	Обувь с подошвой из резины, пластмассы, натуральной или композиционной кожи и с верхом из текстильных материалов:
6405	Обувь прочая:
6406	Детали обуви (включая заготовки верха обуви с прикрепленной или неприкрепленной основной стелькой); вкладные стельки, подпяточники и аналогичные изделия; гетры, гамаши и аналогичные изделия, и их детали:
65	Головные уборы и их части
6501000000	Шляпные формы, шляпные заготовки и колпаки из фетра, неформованные, без полей; плоские и цилиндрические заготовки (включая с продольным разрезом) из фетра
6502000000	Шляпные полуфабрикаты, плетеные или изготовленные путем соединения полос из любого материала, неформованные, без полей, без подкладки и без отделки
6504000000	Шляпы и прочие головные уборы, плетеные или изготовленные путем соединения полос из любого материала, с подкладкой или без подкладки, с отделкой или без отделки
650500	Шляпы и прочие головные уборы трикотажные машинного или ручного вязания, или изготовленные из цельного куска (но не из полос) кружева, фетра или прочего текстильного материала, с подкладкой или без подкладки или с отделкой или без отделки; сетки для волос из любого материала, с подкладкой или без подкладки или с отделкой или без отделки:
6506	Головные уборы прочие, с подкладкой или без подкладки или с отделкой или без отделки:
6507000000	Ленты, подкладки, чехлы, основы, каркасы, козырьки и завязки для головных уборов
66	Зонты, солнцезащитные зонты, трости, трости–сиденья, хлысты, кнуты для верховой  езды и их части
6601	Зонты и солнцезащитные зонты (включая зонты-трости, садовые зонты и аналогичные зонты):
6602000000	Трости, трости-сиденья, хлысты, кнуты для верховой езды и аналогичные изделия
6603	Части, отделочные детали и принадлежности для изделий товарной позиции 6601 или 6602:
67	Обработанные перья и пух и изделия из перьев или пуха; искусственные цветы; изделия из человеческого волоса
6701000000	Шкурки и прочие части птиц с перьями или пухом, перья, части перьев, пух и изделия из этих материалов (кроме изделий товарной позиции 0505 и обработанных стволов и стержней перьев)
6702	Цветы, листья и плоды искусственные и их части; изделия из искусственных цветов, листьев или плодов:
6703000000	Человеческие волосы, расчесанные, прореженные, обесцвеченные или обработанные иным способом; шерсть или прочий волос животных или прочие текстильные материалы, подготовленные для производства париков или аналогичных изделий
6704	Парики, бороды накладные, брови и ресницы, накладки и аналогичные изделия из человеческого волоса или волоса животных или из текстильных материалов; изделия из человеческого волоса, в другом месте не поименованные или не включенные:
XIII	Изделия из камня, гипса, цемента, асбеста, слюды или аналогичных материалов; керамические изделия; стекло и изделия из него (68-70)
68	Изделия из камня, гипса, цемента, асбеста, слюды или аналогичных материалов
6801000000	Брусчатка, бордюрные камни и плиты для мощения из природного камня (кроме сланца)
6802	Камень, обработанный (кроме сланца) для памятников или строительства, и изделия из него, кроме товаров товарной позиции 6801; кубики для мозаики и аналогичные изделия из природного камня (включая сланец) на основе или без основы; гранулы, крошка и порошок из природного камня (включая сланец), искусственно окрашенные:
6803000000	Сланец обработанный и изделия из сланца или из агломерированного сланца
6804	Жернова, камни точильные, круги шлифовальные и аналогичные изделия без опорных конструкций, предназначенные для шлифовки, заточки, полировки, подгонки или резания, камни для ручной заточки или полировки и их части из природного камня, из агломерированных природных или искусственных абразивов или из керамики, в сборе с деталями из других материалов или без этих деталей:
6805	Природный или искусственный абразивный порошок или зерно на тканой, бумажной, картонной или иной основе, разрезанной или сшитой, или обработанной другим способом для получения определенной формы, или необработанной:
6806	Шлаковата, минеральная силикатная вата и аналогичные минеральные ваты; вермикулит расслоенный, глины вспученные, шлак вспененный и аналогичные вспученные минеральные продукты; смеси и изделия из теплоизоляционных, звукоизоляционных или звукопоглощающих минеральных материалов, кроме изделий товарной позиции 6811 или 6812 или группы 69:
6807	Изделия из асфальта или аналогичных материалов (например, из нефтяного битума или каменноугольного пека):
6808000000	Панели, плиты, плитки, блоки и аналогичные изделия из растительных волокон, соломы или стружки, щепы, частиц, опилок или других древесных отходов, агломерированных с цементом, гипсом или прочими минеральными связующими веществами
6809	Изделия из гипса или смесей на его основе:
6810	Изделия из цемента, бетона или искусственного камня, неармированные или армированные:
6811	Изделия из асбоцемента, из цемента с волокнами целлюлозы или из аналогичных материалов:
6812	Волокно асбестовое обработанное; смеси на основе асбеста или асбеста и карбоната магния; изделия из этих смесей или из асбеста (например, нити, ткани, одежда, головные уборы, обувь, прокладки), армированные или неармированные, кроме товаров товарной позиции 6811 или 6813:
6813	Фрикционные материалы и изделия из них (например, листы, рулоны, ленты, сегменты, диски, шайбы, прокладки) несмонтированные, используемые для тормозов, сцеплений или аналогичных устройств, на основе асбеста, других минеральных веществ или целлюлозы, совместно с текстилем или другими материалами либо без них:
6814	Слюда обработанная и изделия из нее, включая агломерированную или регенерированную слюду, на бумажной, картонной или другой основе или без нее:
6815	Изделия из камня или других минеральных веществ (включая углеродные волокна, изделия из углеродных волокон и изделия из торфа), в другом месте не поименованные или не включенные:
69	Керамические изделия
6901000000	Кирпичи, блоки, плитки и другие керамические изделия из кремнеземистой каменной муки (например, из кизельгура, триполита или диатомита) или из аналогичных кремнеземистых пород
6902	Кирпичи огнеупорные, блоки, плитки и аналогичные огнеупорные керамические строительные материалы, кроме изделий из кремнеземистой каменной муки или аналогичных кремнеземистых пород:
6903	Прочие огнеупорные керамические изделия (например, реторты, тигли, муфели, насадки, заглушки, подпорки, пробирные чашки, трубы, трубки, кожухи, прутки, стержни), кроме изделий из кремнеземистой каменной муки или аналогичных кремнеземистых пород:
6904	Кирпичи строительные, блоки для полов, камни керамические несущие или для заполнения балочных конструкций и аналогичные изделия из керамики:
6905	Черепица, дефлекторы, зонты над дымовыми трубами, части дымоходов, архитектурные украшения и прочие строительные детали из керамики:
6906000000	Трубы керамические, трубопроводы изоляционные, водоотводы и фитинги труб
6907	Плиты для мощения, плитки облицовочные для полов, печей, каминов или стен керамические неглазурованные; кубики керамические неглазурованные для мозаичных работ и аналогичные изделия, на основе или без нее:
6908	Плиты для мощения, плитки облицовочные для полов, печей, каминов или стен керамические глазурованные; кубики керамические глазурованные для мозаичных работ и аналогичные изделия, на основе или без нее:
6909	Изделия керамические для лабораторных, химических или других технических целей; керамические желоба, чаны и аналогичные резервуары, используемые в сельском хозяйстве; керамические горшки, сосуды и аналогичные изделия, используемые для транспортировки или упаковки товаров:
6910	Раковины, умывальники, консоли раковин, ванны, биде, унитазы, сливные бачки, писсуары и аналогичные санитарно-технические изделия из керамики:
6911	Посуда столовая, кухонная и прочие хозяйственные и туалетные изделия из фарфора:
691200	Посуда столовая, кухонная и прочие хозяйственные и туалетные изделия из керамики, кроме фарфора:
6913	Статуэтки и прочие декоративные изделия из керамики:
6914	Прочие керамические изделия:
70	Стекло и изделия из него
700100	Бой стеклянный, скрап и прочие отходы стекла; стекло в блоках:
7002	Стекло в форме шаров (кроме микросфер товарной позиции 7018), прутков или трубок, необработанное:
7003	Стекло литое и прокатное, листовое или профилированное, имеющее или не имеющее поглощающий, отражающий или неотражающий слой, но не обработанное каким-либо иным способом:
7004	Стекло тянутое и выдувное, в листах, имеющее или не имеющее поглощающий, отражающий или неотражающий слой, но не обработанное каким-либо иным способом:
7005	Стекло термически полированное и стекло со шлифованной или полированной поверхностью, в листах, имеющее или не имеющее поглощающий, отражающий или неотражающий слой, но не обработанное иным способом:
700600	Стекло товарной позиции 7003, 7004 или 7005, гнутое, граненое, гравированное, сверленое, эмалированное или обработанное иным способом, но не вставленное в раму или не комбинированное с другими материалами:
7007	Стекло безопасное, включая стекло упрочненное (закаленное) или многослойное:
700800	Многослойные изолирующие изделия из стекла:
7009	Зеркала стеклянные, в рамах или без рам, включая зеркала заднего обзора:
7010	Бутыли, бутылки, флаконы, кувшины, горшки, банки, ампулы и прочие стеклянные емкости для хранения, транспортировки или упаковки товаров; банки для консервирования стеклянные; предохранительные пробки из стекла, пробки, крышки и прочие аналогичные стеклянные изделия:
7011	Баллоны стеклянные (включая колбы и трубки), открытые, их стеклянные части, без фитингов, для электрических ламп, электронно-лучевых трубок или аналогичных изделий:
7013	Посуда столовая и кухонная, принадлежности туалетные и канцелярские, изделия для домашнего убранства или аналогичных целей, стеклянные (кроме изделий товарной позиции 7010 или 7018):
7014000000	Стеклянные изделия для сигнальных устройств и оптические элементы из стекла (кроме включенных в товарную позицию 7015) без оптической обработки
7015	Стекла для часов и аналогичные стекла, стекла для корректирующих или не корректирующих зрение очков, изогнутые, вогнутые с углублением или подобные стекла, оптически не обработанные; полые стеклянные сферы и их сегменты для изготовления указанных стекол:
7016	Блоки для мощения, плиты, кирпичи, плитки и прочие изделия из прессованного или литого стекла, армированные или неармированные, используемые в строительстве; кубики стеклянные и прочие небольшие стеклянные формы, на основе или без основы, для мозаичных или аналогичных декоративных работ; витражи и аналогичные изделия; ячеистое или пеностекло в форме блоков, панелей, плит, в виде оболочек или других форм:
7017	Посуда стеклянная для лабораторных, гигиенических или фармацевтических целей, градуированная или неградуированная, калиброванная или некалиброванная:
7018	Бусины стеклянные, изделия, имитирующие жемчуг, драгоценные или полудрагоценные камни и аналогичные небольшие формы из стекла, изделия из них, кроме бижутерии; стеклянные глаза, кроме протезов; статуэтки и прочие декоративные изделия из стекла, обработанные паяльной лампой, кроме бижутерии; микросферы стеклянные диаметром не более 1 мм:
7019	Стекловолокно (включая стекловату) и изделия из него (например, пряжа, ткани):
702000	Изделия из стекла прочие:
XIV	Жемчуг природный или культивированный, драгоценные или полудрагоценные камни, драгоценные металлы, металлы, плакированные драгоценными металлами, и изделия из них; бижутерия; монеты (71)
71	Жемчуг природный или культивированный, драгоценные или полудрагоценные камни, драгоценные металлы, металлы, плакированные драгоценными металлами, и изделия из них; бижутерия; монеты
7101	Жемчуг природный или культивированный, обработанный или необработанный, сортированный или несортированный, но ненанизанный, неоправленный или незакрепленный; природный или культивированный жемчуг, временно нанизанный для удобства транспортировки:
7102	Алмазы обработанные или необработанные, но неоправленные или незакрепленные:
7103	Драгоценные (кроме алмазов) и полудрагоценные камни, обработанные или необработанные, сортированные или несортированные, но ненанизанные, неоправленные или незакрепленные; несортированные драгоценные камни (кроме алмазов) и полудрагоценные камни, временно нанизанные для удобства транспортировки:
7104	Драгоценные или полудрагоценные камни, искусственные или реконструированные, обработанные или необработанные, сортированные или несортированные, но ненанизанные, неоправленные или незакрепленные; несортированные искусственные или реконструированные драгоценные или полудрагоценные камни, временно нанизанные для удобства транспортировки:
7105	Крошка и порошок из природных или искусственных драгоценных или полудрагоценных камней:
7106	Серебро (включая серебро с гальваническим покрытием из золота или платины), необработанное или полуобработанное, или в виде порошка:
7107000000	Металлы недрагоценные, плакированные серебром, полуобработанные, без дальнейшей обработки
7108	Золото (включая золото с гальваническим покрытием из платины) необработанное или полуобработанное, или в виде порошка:
7109000000	Металлы недрагоценные или серебро, плакированные золотом, необработанные или полуобработанные
7110	Платина необработанная или полуобработанная, или в виде порошка:
7111000000	Металлы недрагоценные, серебро или золото, плакированные платиной, необработанные или полуобработанные
7112	Отходы и лом драгоценных металлов или металлов, плакированных драгоценными металлами; прочие отходы и лом, содержащие драгоценный металл или соединения драгоценных металлов, используемые главным образом для извлечения драгоценных металлов:
7113	Ювелирные изделия и их части из драгоценных металлов или металлов, плакированных драгоценными металлами:
7114	Изделия золотых или серебряных дел мастеров и их части из драгоценных металлов или металлов, плакированных драгоценными металлами:
7115	Прочие изделия из драгоценных металлов или металлов, плакированных драгоценными металлами:
7116	Изделия из природного или культивированного жемчуга, драгоценных или полудрагоценных камней (природных, искусственных или реконструированных):
7117	Бижутерия:
7118	Монеты:
XV	Недрагоценные металлы и изделия из них (72-83)
72	Черные металлы
7201	Чугун передельный и зеркальный в чушках, болванках или прочих первичных формах:
7202	Ферросплавы:
7203	Продукты прямого восстановления железной руды и прочее губчатое железо в кусках, окатышах или аналогичных формах; железо с минимальным содержанием основного элемента 99,94
7204	Отходы и лом черных металлов; слитки черных металлов для переплавки (шихтовые слитки):
7205	Гранулы и порошки из передельного и зеркального чугуна, черных металлов:
7206	Железо и нелегированная сталь в слитках или прочих первичных формах (кроме железа товарной позиции 7203):
7207	Полуфабрикаты из железа или нелегированной стали:
7208	Прокат плоский из железа или нелегированной стали шириной 600 мм или более, горячекатаный, неплакированный, без гальванического или другого покрытия:
7209	Прокат плоский из железа или нелегированной стали шириной 600
7210	Прокат плоский из железа или нелегированной стали шириной 600
7211	Прокат плоский из железа или нелегированной стали шириной менее 600
7212	Прокат плоский из железа или нелегированной стали шириной менее 600
7213	Прутки горячекатаные в свободно смотанных бухтах из железа или нелегированной стали:
7214	Прутки из железа или нелегированной стали, без дальнейшей обработки, кроме ковки, горячей прокатки, горячего волочения или горячего экструдирования, включая прутки, скрученные после прокатки, прочие:
7215	Прутки прочие из железа или нелегированной стали:
7216	Уголки, фасонные и специальные профили из железа или нелегированной стали:
7217	Проволока из железа или нелегированной стали:
7218	Сталь коррозионностойкая в слитках или прочих первичных формах; полуфабрикаты из коррозионностойкой стали:
7219	Прокат плоский из коррозионностойкой стали, шириной 600
7220	Прокат плоский из коррозионностойкой стали, шириной менее 600
722100	Прутки горячекатаные, в свободно смотанных бухтах, из коррозионностойкой стали:
7222	Прутки из коррозионностойкой стали прочие; уголки, фасонные и специальные профили из коррозионностойкой стали:
722300	Проволока из коррозионностойкой стали:
7224	Сталь легированная в слитках или других первичных формах прочая; полуфабрикаты из прочих легированных сталей:
7225	Прокат плоский из прочих легированных сталей, шириной 600
7226	Прокат плоский из прочих легированных сталей, шириной менее 600
7227	Прутки горячекатаные, в свободно смотанных бухтах, из прочих легированных сталей:
7228	Прутки из прочих легированных сталей прочие; уголки, фасонные и специальные профили, из прочих легированных сталей; прутки пустотелые для буровых работ из легированной или нелегированной стали:
7229	Проволока из прочих легированных сталей:
73	Изделия из черных металлов
7301	Конструкции шпунтовые из черных металлов, сверленые или несверленые, перфорированные или неперфорированные, монолитные или изготовленные из сборных элементов; уголки, фасонные и специальные профили сварные, из черных металлов:
7302	Изделия из черных металлов, используемые для железнодорожных или трамвайных путей: рельсы, контррельсы и зубчатые рельсы, переводные рельсы, крестовины глухого пересечения, переводные штанги и прочие поперечные соединения, шпалы, стыковые накладки и подкладки, клинья, опорные плиты, крюковые рельсовые болты, подушки и растяжки, станины, поперечины и прочие детали, предназначенные для соединения или крепления рельсов:
730300	Трубы, трубки и профили полые, из чугунного литья:
7304	Трубы, трубки и профили полые, бесшовные, из черных металлов (кроме чугунного литья):
7305	Трубы и трубки прочие (например, сварные, клепаные или соединенные аналогичным способом), с круглым сечением, наружный диаметр которых более 406,4
7306	Трубы, трубки и профили полые прочие (например, с открытым швом или сварные, клепаные или соединенные аналогичным способом), из черных металлов:
7307	Фитинги для труб или трубок (например, соединения, колена, сгоны), из черных металлов:
7308	Металлоконструкции из черных металлов (кроме сборных строительных конструкций товарной позиции 9406) и их части (например, мосты и их секции, ворота шлюзов, башни, решетчатые мачты, перекрытия для крыш, строительные фермы, двери и окна и их рамы, пороги для дверей, жалюзи, балюстрады, опоры и колонны); листы, прутки, уголки, фасонные профили, трубы и аналогичные изделия, из черных металлов, предназначенные для использования в металлоконструкциях:
730900	Резервуары, цистерны, баки и аналогичные емкости, из черных металлов, для любых веществ (кроме сжатого или сжиженного газа) вместимостью более 300 л, с облицовкой или теплоизоляцией или без них, но без механического или теплотехнического оборудования:
7310	Цистерны, бочки, барабаны, канистры, ящики и аналогичные емкости, из черных металлов, для любых веществ (кроме сжатого или сжиженного газа) вместимостью не более 300
731100	Емкости для сжатого или сжиженного газа, из черных металлов:
7312	Скрученная проволока, тросы, канаты, плетеные шнуры, стропы и аналогичные изделия, из черных металлов, без электрической изоляции:
7313000000	Проволока колючая из черных металлов; скрученная обручная сталь или одинарная плоская проволока, колючая или неколючая, свободно скрученная двойная проволока для ограждений, из черных металлов
7314	Металлическая ткань (включая бесконечные ленты), решетки, сетки и ограждения из проволоки, из черных металлов; просечно-вытяжной лист из черных металлов:
7315	Цепи и их части, из черных металлов:
7316000000	Якоря, кошки и их части, из черных металлов
731700	Гвозди, кнопки, чертежные кнопки, рифленые гвозди, скобы (кроме включенных в товарную позицию 8305) и аналогичные изделия, из черных металлов, с головками или без головок из других материалов, кроме изделий с медными головками:
7318	Винты, болты, гайки, глухари, ввертные крюки, заклепки, шпонки, шплинты, шайбы (включая пружинные) и аналогичные изделия, из черных металлов:
7319	Иглы швейные, спицы вязальные, шила, крючки вязальные, иглы деккерные и аналогичные изделия, для ручной работы, из черных металлов; английские и прочие булавки, из черных металлов, в других товарных позициях не поименованные или не включенные:
7320	Пружины, рессоры и листы для них, из черных металлов:
7321	Печи отопительные, печи отопительно-варочные и печи для приготовления пищи (включая печи со вспомогательными котлами центрального отопления), фритюрницы, жаровни, горелки для плит, подогреватели для разогрева пищи и аналогичные бытовые устройства неэлектрические, и их части, из черных металлов:
7322	Радиаторы для центрального отопления с неэлектрическим нагревом и их части, из черных металлов; воздухонагреватели и распределительные устройства для подачи горячего воздуха (включая устройства для подачи также свежего или кондиционированного воздуха) с неэлектрическим нагревом, оборудованные встроенным вентилятором или воздуходувкой с приводом от двигателя и их части, из черных металлов:
7323	Изделия столовые, кухонные или прочие изделия для бытовых нужд и их части, из черных металлов; "шерсть" из черных металлов; мочалки для чистки кухонной посуды, подушечки для чистки или полировки, перчатки и аналогичные изделия, из черных металлов:
7324	Оборудование санитарно-техническое и его части, из черных металлов:
7325	Изделия литые прочие из черных металлов:
7326	Изделия прочие из черных металлов:
74	Медь и изделия из нее
7401000000	Штейн медный; медь цементационная (медь осажденная)
7402000000	Медь нерафинированная; медные аноды для электролитического рафинирования
7403	Медь рафинированная и сплавы медные необработанные:
740400	Отходы и лом медные:
7405000000	Лигатуры на основе меди
7406	Порошки и чешуйки медные:
7407	Прутки и профили медные:
7408	Проволока медная:
7409	Плиты, листы и полосы или ленты медные, толщиной более 0,15
7410	Фольга медная (без основы или на основе из бумаги, картона, пластмасс или аналогичных материалов), толщиной (не считая основы) не более 0,15
7411	Трубы и трубки медные:
7412	Фитинги медные для труб или трубок (например, муфты, колена, фланцы):
741300000	Скрученная проволока, тросы, плетеные шнуры и аналогичные изделия из меди без электрической изоляции:
7415	Гвозди, кнопки, кнопки чертежные, скобы (кроме относящихся к товарной позиции 8305) и аналогичные изделия из меди или из черных металлов с медными головками; винты, болты, гайки, глухари, ввертные крюки, заклепки, шпонки, шплинты, шайбы (включая пружинные) и аналогичные изделия из меди:
7418	Изделия столовые, кухонные или прочие изделия для бытовых нужд и их части, из меди; мочалки для чистки кухонной посуды, подушечки для чистки или полировки, перчатки и аналогичные изделия из меди; оборудование санитарно-техническое и его части, из меди:
7419	Изделия из меди прочие:
75	Никель и изделия из него
7501	Штейн никелевый, агломераты оксидов никеля и другие промежуточные продукты металлургии никеля:
7502	Никель необработанный:
750300	Отходы и лом никелевые:
750400000	Порошки и чешуйки никелевые:
7505	Прутки, профили и проволока никелевые:
7506	Плиты, листы, полосы или ленты и фольга никелевые:
7507	Трубы, трубки и фитинги для них (например, муфты, колена, фланцы) никелевые:
7508	Изделия из никеля прочие:
76	Алюминий и изделия из него
7601	Алюминий необработанный:
760200	Отходы и лом алюминиевые:
7603	Порошки и чешуйки алюминиевые:
7604	Прутки и профили алюминиевые:
7605	Проволока алюминиевая:
7606	Плиты, листы, полосы или ленты алюминиевые толщиной более 0,2
7607	Фольга алюминиевая (без основы или на основе из бумаги, картона, пластмассы или аналогичных материалов) толщиной (не считая основы) не более 0,2
7608	Трубы и трубки алюминиевые:
7609000000	Фитинги для труб или трубок алюминиевые (например, муфты, колена, фланцы)
7610	Металлоконструкции алюминиевые (кроме сборных строительных металлоконструкций товарной позиции 9406) и их части (например, мосты и их секции, башни, решетчатые мачты, перекрытия для крыш, строительные фермы, двери, окна и их рамы, пороги для дверей, балюстрады, опоры и колонны); листы, прутки, профили, трубы и аналогичные изделия алюминиевые, предназначенные для использования в металлоконструкциях:
